Number of students passing a BTEC certificate by institution subject and grade achieved,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,
Northamptonshire,122059,Wollaston School,Community School,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
Northamptonshire,122064,Prince William School,Community School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Northamptonshire,122066,The Latimer Arts College,Foundation School,BTEC Certificate Level 3,Multimedia,2,Supp,Supp,Supp,Supp,,
Northamptonshire,122100,Thomas Becket Catholic School,Voluntary Aided School,BTEC Certificate Level 3,Computer Appreciation / Introduction,5,Supp,Supp,Supp,Supp,,
Northamptonshire,122144,Northampton High School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Northumberland,122328,Haydon Bridge Community High School and Sports College,Foundation School,BTEC Certificate Level 3,Agriculture (General),1,Supp,Supp,Supp,Supp,,
Northumberland,122328,Haydon Bridge Community High School and Sports College,Foundation School,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Northumberland,122328,Haydon Bridge Community High School and Sports College,Foundation School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Northumberland,122351,Prudhoe Community High School,Community School,BTEC Certificate Level 3,Set Design (Theatre),2,Supp,Supp,Supp,Supp,,
Northumberland,122351,Prudhoe Community High School,Community School,BTEC Certificate Level 3,Stage Management,2,Supp,Supp,Supp,Supp,,
Northumberland,122355,Ashington High School Sports College,Foundation School,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Northumberland,122355,Ashington High School Sports College,Foundation School,BTEC Certificate Level 3,Business Studies,9,6,0,2,1,,
Northumberland,122355,Ashington High School Sports College,Foundation School,BTEC Certificate Level 3,Computer Appreciation / Introduction,12,11,1,0,0,,
Northumberland,122355,Ashington High School Sports College,Foundation School,BTEC Certificate Level 3,Health Studies,2,Supp,Supp,Supp,Supp,,
Northumberland,122356,Queen Elizabeth High School,Community School,BTEC Certificate Level 3,Business Studies,3,Supp,Supp,Supp,Supp,,
Northumberland,122356,Queen Elizabeth High School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Northumberland,122356,Queen Elizabeth High School,Community School,BTEC Certificate Level 3,Multimedia,2,Supp,Supp,Supp,Supp,,
Northumberland,122358,Ponteland Community High School,Community School,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Northumberland,122358,Ponteland Community High School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Northumberland,122360,Bedlingtonshire Community High School,Community School,BTEC Certificate Level 3,Applied Sciences,3,Supp,Supp,Supp,Supp,,
Northumberland,122360,Bedlingtonshire Community High School,Community School,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Northumberland,122360,Bedlingtonshire Community High School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Northumberland,122360,Bedlingtonshire Community High School,Community School,BTEC Certificate Level 3,Hospitality / Catering Studies,2,Supp,Supp,Supp,Supp,,
Northumberland,122362,The Duchess's Community High School,Community School,BTEC Certificate Level 3,Applied Sciences,25,10,1,3,11,,
Northumberland,122362,The Duchess's Community High School,Community School,BTEC Certificate Level 3,Health Studies,8,5,1,1,1,,
Northumberland,122362,The Duchess's Community High School,Community School,BTEC Certificate Level 3,Multimedia,5,Supp,Supp,Supp,Supp,,
Northumberland,122362,The Duchess's Community High School,Community School,BTEC Certificate Level 3,Public Services,5,Supp,Supp,Supp,Supp,,
Northumberland,122362,The Duchess's Community High School,Community School,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
Northumberland,122374,Astley Community High School,Community School,BTEC Certificate Level 3,Business Studies,7,6,0,1,0,,
Northumberland,122374,Astley Community High School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,,
Northumberland,122374,Astley Community High School,Community School,BTEC Certificate Level 3,Public Services,2,Supp,Supp,Supp,Supp,,
Northumberland,122374,Astley Community High School,Community School,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,122830,Garibaldi College,Community School,BTEC Certificate Level 3,Applied Sciences,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,122830,Garibaldi College,Community School,BTEC Certificate Level 3,Dance: General,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,122830,Garibaldi College,Community School,BTEC Certificate Level 3,Fine Art,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,122855,Eastwood Comprehensive School,Community School,BTEC Certificate Level 3,Public Services,7,3,0,4,0,,
Nottinghamshire,122855,Eastwood Comprehensive School,Community School,BTEC Certificate Level 3,Sports Studies,7,2,0,4,1,,
Nottinghamshire,122867,Colonel Frank Seely Comprehensive School,Community School,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Nottinghamshire,122867,Colonel Frank Seely Comprehensive School,Community School,BTEC Certificate Level 3,Sports / Movement Science,2,Supp,Supp,Supp,Supp,,
Nottinghamshire,122908,Worksop College,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Nottingham,122915,Nottingham High School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Nottingham,122936,Nottingham Girls' High School GDST,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Oxfordshire,123270,Blessed George Napier Catholic School and Sports College,Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Oxfordshire,123278,Sibford School,Independent School,BTEC Certificate Level 3,Environmental Management,1,Supp,Supp,Supp,Supp,,
Oxfordshire,123285,Shiplake College,Independent School,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Oxfordshire,123285,Shiplake College,Independent School,BTEC Certificate Level 3,Tourism,3,Supp,Supp,Supp,Supp,,
Oxfordshire,123292,St Edward's School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Shropshire,123583,Oldbury Wells School,Community School,BTEC Certificate Level 3,Applied Sciences,8,5,1,2,0,,
Shropshire,123583,Oldbury Wells School,Community School,BTEC Certificate Level 3,Art & Design,1,Supp,Supp,Supp,Supp,,
Shropshire,123583,Oldbury Wells School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Shropshire,123583,Oldbury Wells School,Community School,BTEC Certificate Level 3,Sports Studies,6,3,1,1,1,,
Telford and Wrekin,123598,Blessed Robert Johnson Catholic College,Voluntary Aided School,BTEC Certificate Level 3,Applied Sciences,8,0,0,8,0,,
Telford and Wrekin,123598,Blessed Robert Johnson Catholic College,Voluntary Aided School,BTEC Certificate Level 3,Sports / Movement Science,6,0,0,6,0,,
Shropshire,123608,Shrewsbury School,Independent School,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Telford and Wrekin,123627,Thomas Telford School,City Technology College,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Somerset,123862,Frome Community College,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Somerset,123879,The King Alfred School,Community School,BTEC Certificate Level 3,Public Services,5,Supp,Supp,Supp,Supp,,
Somerset,123893,Wadham School,Voluntary Controlled School,BTEC Certificate Level 3,Computer Appreciation / Introduction,20,17,0,3,0,,
Somerset,123893,Wadham School,Voluntary Controlled School,BTEC Certificate Level 3,Health Studies,11,11,0,0,0,,
Somerset,123893,Wadham School,Voluntary Controlled School,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Somerset,123905,King's Bruton,Independent School,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Somerset,123905,King's Bruton,Independent School,BTEC Certificate Level 3,Hospitality / Catering Studies,1,Supp,Supp,Supp,Supp,,
Somerset,123905,King's Bruton,Independent School,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Somerset,123911,Millfield School,Independent School,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124391,Paulet High School,Community School,BTEC Certificate Level 3,Art & Design,5,Supp,Supp,Supp,Supp,,
Staffordshire,124391,Paulet High School,Community School,BTEC Certificate Level 3,Business Studies,4,Supp,Supp,Supp,Supp,,
Staffordshire,124391,Paulet High School,Community School,BTEC Certificate Level 3,Engineering Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124391,Paulet High School,Community School,BTEC Certificate Level 3,Public Services,12,2,0,8,2,,
Staffordshire,124391,Paulet High School,Community School,BTEC Certificate Level 3,Sports Studies,6,3,0,2,1,,
Staffordshire,124395,Norton Canes High School,Community School,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124395,Norton Canes High School,Community School,BTEC Certificate Level 3,Law / Legal Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124395,Norton Canes High School,Community School,BTEC Certificate Level 3,Multimedia,2,Supp,Supp,Supp,Supp,,
Staffordshire,124395,Norton Canes High School,Community School,BTEC Certificate Level 3,Speech & Drama,1,Supp,Supp,Supp,Supp,,
Staffordshire,124395,Norton Canes High School,Community School,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
Staffordshire,124396,Blythe Bridge High School,Foundation School,BTEC Certificate Level 3,Computer Appreciation / Introduction,4,Supp,Supp,Supp,Supp,,
Staffordshire,124397,Kingsmead School,Foundation School,BTEC Certificate Level 3,Health Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124397,Kingsmead School,Foundation School,BTEC Certificate Level 3,Law / Legal Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124397,Kingsmead School,Foundation School,BTEC Certificate Level 3,Multimedia,12,4,0,8,0,,
Staffordshire,124397,Kingsmead School,Foundation School,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
Staffordshire,124397,Kingsmead School,Foundation School,BTEC Certificate Level 3,Speech & Drama,3,Supp,Supp,Supp,Supp,,
Staffordshire,124397,Kingsmead School,Foundation School,BTEC Certificate Level 3,Sports Studies,4,Supp,Supp,Supp,Supp,,
Staffordshire,124399,Moorside High School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,,
Staffordshire,124399,Moorside High School,Community School,BTEC Certificate Level 3,Public Services,1,Supp,Supp,Supp,Supp,,
Staffordshire,124400,Codsall Community High School,Community School,BTEC Certificate Level 3,Acting Skills,3,Supp,Supp,Supp,Supp,,
Staffordshire,124400,Codsall Community High School,Community School,BTEC Certificate Level 3,Applied Sciences,3,Supp,Supp,Supp,Supp,,
Staffordshire,124400,Codsall Community High School,Community School,BTEC Certificate Level 3,Art & Design,2,Supp,Supp,Supp,Supp,,
Staffordshire,124400,Codsall Community High School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,,
Staffordshire,124400,Codsall Community High School,Community School,BTEC Certificate Level 3,Dance: General,3,Supp,Supp,Supp,Supp,,
Staffordshire,124402,Great Wyrley High School,Community School,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Staffordshire,124402,Great Wyrley High School,Community School,BTEC Certificate Level 3,Health Studies,8,4,0,3,1,,
Staffordshire,124402,Great Wyrley High School,Community School,BTEC Certificate Level 3,Music Studies (General),4,Supp,Supp,Supp,Supp,,
Staffordshire,124402,Great Wyrley High School,Community School,BTEC Certificate Level 3,Sports Studies,8,5,3,0,0,,
Staffordshire,124407,Westwood College,Foundation School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124408,King Edward VI School,Community School,BTEC Certificate Level 3,Engineering Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124409,Nether Stowe School A Specialist Mathematics & Computing College,Community School,BTEC Certificate Level 3,Art & Design,9,4,3,2,0,,
Staffordshire,124409,Nether Stowe School A Specialist Mathematics & Computing College,Community School,BTEC Certificate Level 3,Business Studies,13,6,2,5,0,,
Staffordshire,124409,Nether Stowe School A Specialist Mathematics & Computing College,Community School,BTEC Certificate Level 3,Engineering Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124409,Nether Stowe School A Specialist Mathematics & Computing College,Community School,BTEC Certificate Level 3,Health Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124409,Nether Stowe School A Specialist Mathematics & Computing College,Community School,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
Staffordshire,124419,Ounsdale High School,Community School,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124422,The Friary School,Community School,BTEC Certificate Level 3,Health Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124425,Cheslyn Hay Sport and Community High School,Community School,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
Staffordshire,124425,Cheslyn Hay Sport and Community High School,Community School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124443,Chase Terrace Technology College,Community School,BTEC Certificate Level 3,Acting: Music Theatre,1,Supp,Supp,Supp,Supp,,
Staffordshire,124443,Chase Terrace Technology College,Community School,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124443,Chase Terrace Technology College,Community School,BTEC Certificate Level 3,Engineering Studies,3,Supp,Supp,Supp,Supp,,
Staffordshire,124443,Chase Terrace Technology College,Community School,BTEC Certificate Level 3,Sports / Movement Science,5,Supp,Supp,Supp,Supp,,
Staffordshire,124449,Abbot Beyne School,Voluntary Controlled School,BTEC Certificate Level 3,Music Studies (General),2,Supp,Supp,Supp,Supp,,
Staffordshire,124449,Abbot Beyne School,Voluntary Controlled School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Staffordshire,124455,Blessed William Howard Catholic School,Voluntary Aided School,BTEC Certificate Level 3,Music Technology (Electronic),2,Supp,Supp,Supp,Supp,,
Staffordshire,124459,Blessed Robert Sutton Catholic Sports College,Voluntary Aided School,BTEC Certificate Level 3,Art & Design,4,Supp,Supp,Supp,Supp,,
Staffordshire,124459,Blessed Robert Sutton Catholic Sports College,Voluntary Aided School,BTEC Certificate Level 3,Business Studies,5,Supp,Supp,Supp,Supp,,
Staffordshire,124459,Blessed Robert Sutton Catholic Sports College,Voluntary Aided School,BTEC Certificate Level 3,Public Services,1,Supp,Supp,Supp,Supp,,
Staffordshire,124459,Blessed Robert Sutton Catholic Sports College,Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,4,Supp,Supp,Supp,Supp,,
Staffordshire,124467,Stafford Sports College,Foundation School,BTEC Certificate Level 3,Music Technology (Electronic),1,Supp,Supp,Supp,Supp,,
Staffordshire,124468,Cardinal Griffin Catholic College,Voluntary Aided School,BTEC Certificate Level 3,Music Studies (General),2,Supp,Supp,Supp,Supp,,
Staffordshire,124473,Denstone College,Independent School,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Staffordshire,124489,Stafford Grammar School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Suffolk,124797,Thomas Gainsborough School,Foundation School,BTEC Certificate Level 3,Applied Sciences,3,Supp,Supp,Supp,Supp,,
Suffolk,124797,Thomas Gainsborough School,Foundation School,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Suffolk,124797,Thomas Gainsborough School,Foundation School,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Suffolk,124797,Thomas Gainsborough School,Foundation School,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
Suffolk,124853,Stowupland High School,Community School,BTEC Certificate Level 3,Art & Design,4,Supp,Supp,Supp,Supp,,
Suffolk,124856,King Edward VI Church of England Voluntary Controlled Upper School,Voluntary Controlled School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Suffolk,124881,Ipswich School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Suffolk,124883,St Joseph's College,Independent School,BTEC Certificate Level 3,Sports Studies,2,Supp,Supp,Supp,Supp,,
Surrey,125264,The Ashcombe School,Community School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Surrey,125276,St Peter's Catholic School,Voluntary Aided School,BTEC Certificate Level 3,Speech & Drama,1,Supp,Supp,Supp,Supp,,
Surrey,125278,St Bede's School,Voluntary Aided School,BTEC Certificate Level 3,Acting: Music Theatre,3,Supp,Supp,Supp,Supp,,
Surrey,125278,St Bede's School,Voluntary Aided School,BTEC Certificate Level 3,Fashion / Textiles Design,1,Supp,Supp,Supp,Supp,,
Surrey,125278,St Bede's School,Voluntary Aided School,BTEC Certificate Level 3,Horses / Ponies Keeping,1,Supp,Supp,Supp,Supp,,
Surrey,125279,Royal Alexandra and Albert School,Voluntary Aided School,BTEC Certificate Level 3,Business Studies,14,3,0,5,6,,
Surrey,125279,Royal Alexandra and Albert School,Voluntary Aided School,BTEC Certificate Level 3,Environmental Management,1,Supp,Supp,Supp,Supp,,
Surrey,125279,Royal Alexandra and Albert School,Voluntary Aided School,BTEC Certificate Level 3,Horses / Ponies Keeping,4,Supp,Supp,Supp,Supp,,
Surrey,125281,The Priory CofE Voluntary Aided School,Voluntary Aided School,BTEC Certificate Level 3,Business Studies,5,Supp,Supp,Supp,Supp,,
Surrey,125281,The Priory CofE Voluntary Aided School,Voluntary Aided School,BTEC Certificate Level 3,Health Studies,2,Supp,Supp,Supp,Supp,,
Surrey,125281,The Priory CofE Voluntary Aided School,Voluntary Aided School,BTEC Certificate Level 3,Public Services,8,2,1,4,1,,
Surrey,125281,The Priory CofE Voluntary Aided School,Voluntary Aided School,BTEC Certificate Level 3,Tourism,9,2,2,1,4,,
Surrey,125311,St Paul's Catholic College,Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,16,0,0,0,16,,
Surrey,125312,"Salesian School, Chertsey",Voluntary Aided School,BTEC Certificate Level 3,Multimedia,5,Supp,Supp,Supp,Supp,,
Surrey,125315,All Hallows Catholic School,Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Surrey,125321,Reeds School,Independent School,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
Surrey,125323,Cranleigh School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Surrey,125332,Epsom College,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Surrey,125340,Charterhouse,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Surrey,125342,Guildford High School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Warwickshire,125734,Kineton High School,Community School,BTEC Certificate Level 3,Art & Design,6,2,1,2,1,,
Warwickshire,125734,Kineton High School,Community School,BTEC Certificate Level 3,Fashion / Textiles Design,1,Supp,Supp,Supp,Supp,,
Warwickshire,125734,Kineton High School,Community School,BTEC Certificate Level 3,Music Studies (General),2,Supp,Supp,Supp,Supp,,
Warwickshire,125734,Kineton High School,Community School,BTEC Certificate Level 3,Music Technology (Electronic),2,Supp,Supp,Supp,Supp,,
Warwickshire,125734,Kineton High School,Community School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Warwickshire,125755,St Benedict's Catholic High School,Voluntary Aided School,BTEC Certificate Level 3,Preparation for Work,5,Supp,Supp,Supp,Supp,,
Warwickshire,125756,Trinity Catholic School,Voluntary Aided School,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Warwickshire,125787,Princethorpe College,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Warwickshire,125788,King's High School,Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
West Sussex,126068,"Weald School, the",Community School,BTEC Certificate Level 3,Tourism,1,Supp,Supp,Supp,Supp,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Acting: Music Theatre,2,Supp,Supp,Supp,Supp,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Applied Sciences,14,3,1,6,4,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Business Studies,15,6,2,4,3,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,16,3,2,4,7,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Health Studies,6,4,0,1,1,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Hospitality / Catering Studies,9,0,0,4,5,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Law / Legal Studies,15,6,4,3,2,,
West Sussex,126071,Ifield Community College,Community School,BTEC Certificate Level 3,Tourism,11,3,0,5,3,,
West Sussex,126080,Felpham Community College,Community School,BTEC Certificate Level 3,Business Studies,10,2,2,2,4,,
West Sussex,126080,Felpham Community College,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,12,12,0,0,0,,
West Sussex,126080,Felpham Community College,Community School,BTEC Certificate Level 3,Health Studies,5,Supp,Supp,Supp,Supp,,
West Sussex,126080,Felpham Community College,Community School,BTEC Certificate Level 3,Music Studies (General),5,Supp,Supp,Supp,Supp,,
West Sussex,126080,Felpham Community College,Community School,BTEC Certificate Level 3,Public Services,5,Supp,Supp,Supp,Supp,,
West Sussex,126080,Felpham Community College,Community School,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
West Sussex,126081,The Angmering School,Community School,BTEC Certificate Level 3,Applied Sciences,1,Supp,Supp,Supp,Supp,,
West Sussex,126088,Imberhorne School,Community School,BTEC Certificate Level 3,Music Technology (Electronic),5,Supp,Supp,Supp,Supp,,
West Sussex,126088,Imberhorne School,Community School,BTEC Certificate Level 3,Sports / Movement Science,1,Supp,Supp,Supp,Supp,,
West Sussex,126088,Imberhorne School,Community School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
West Sussex,126089,Sackville School,Community School,BTEC Certificate Level 3,Applied Sciences,2,Supp,Supp,Supp,Supp,,
West Sussex,126089,Sackville School,Community School,BTEC Certificate Level 3,Business Studies,1,Supp,Supp,Supp,Supp,,
West Sussex,126089,Sackville School,Community School,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
West Sussex,126095,"St Wilfrid's Catholic Comprehensive School, Crawley",Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,3,Supp,Supp,Supp,Supp,,
West Sussex,126097,"Bishop Luffa Church of England School, Chichester",Voluntary Aided School,BTEC Certificate Level 3,Dance: General,1,Supp,Supp,Supp,Supp,,
West Sussex,126097,"Bishop Luffa Church of England School, Chichester",Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
West Sussex,126098,"Holy Trinity CofE Secondary School, Crawley",Voluntary Aided School,BTEC Certificate Level 3,Applied Sciences,5,Supp,Supp,Supp,Supp,,
West Sussex,126098,"Holy Trinity CofE Secondary School, Crawley",Voluntary Aided School,BTEC Certificate Level 3,Business Studies,11,2,2,4,3,,
West Sussex,126098,"Holy Trinity CofE Secondary School, Crawley",Voluntary Aided School,BTEC Certificate Level 3,Hospitality / Catering Studies,2,Supp,Supp,Supp,Supp,,
West Sussex,126098,"Holy Trinity CofE Secondary School, Crawley",Voluntary Aided School,BTEC Certificate Level 3,Tourism,8,5,1,2,0,,
West Sussex,126101,St Paul's Catholic College,Voluntary Aided School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Wiltshire,126513,St Mary's School (Snr) and St Margaret's School (Prep),Independent School,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
Kent,128340,The Marlowe Academy,Sponsored Academy,BTEC Certificate Level 3,Public Services,1,Supp,Supp,Supp,Supp,,
Solihull,129342,Grace Academy Solihull,Sponsored Academy,BTEC Certificate Level 3,Business Studies,10,0,0,0,10,,
Solihull,129342,Grace Academy Solihull,Sponsored Academy,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Solihull,129342,Grace Academy Solihull,Sponsored Academy,BTEC Certificate Level 3,Music Studies (General),5,Supp,Supp,Supp,Supp,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,27,21,2,2,2,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Business Studies,15,1,0,2,12,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Dance: General,12,7,1,3,1,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Music Studies (General),16,2,4,7,3,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Photography,1,Supp,Supp,Supp,Supp,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Public Services,3,Supp,Supp,Supp,Supp,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Speech & Drama,2,Supp,Supp,Supp,Supp,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Sports Studies,1,Supp,Supp,Supp,Supp,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Stage Management,16,5,2,6,3,,
West Sussex,129383,Central Sussex College,General Further Education College,BTEC Certificate Level 3,Tourism,8,1,2,2,3,,
Lambeth,129649,The Elmgreen School,Voluntary Controlled School,BTEC Certificate Level 3,Business Studies,2,Supp,Supp,Supp,Supp,,
Reading,130247,John Madejski Academy,Sponsored Academy,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Reading,130247,John Madejski Academy,Sponsored Academy,BTEC Certificate Level 3,Health Studies,4,Supp,Supp,Supp,Supp,,
Reading,130247,John Madejski Academy,Sponsored Academy,BTEC Certificate Level 3,Hospitality / Catering Studies,2,Supp,Supp,Supp,Supp,,
Reading,130247,John Madejski Academy,Sponsored Academy,BTEC Certificate Level 3,Public Services,8,3,1,2,2,,
Reading,130247,John Madejski Academy,Sponsored Academy,BTEC Certificate Level 3,Retailing,6,0,0,0,6,,
Hackney,130407,Hackney Community College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,14,0,2,4,8,,
Hammersmith and Fulham,130408,"Ealing, Hammersmith and West London College",General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Islington,130409,City and Islington College,General Further Education College,BTEC Certificate Level 3,Applied Sciences,1,Supp,Supp,Supp,Supp,,
Islington,130409,City and Islington College,General Further Education College,BTEC Certificate Level 3,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,,
Islington,130409,City and Islington College,General Further Education College,BTEC Certificate Level 3,Health Studies,1,Supp,Supp,Supp,Supp,,
Islington,130409,City and Islington College,General Further Education College,BTEC Certificate Level 3,Music Studies (General),1,Supp,Supp,Supp,Supp,,
