"Number of students passing a BTEC diploma by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution Type,Qualification,Subject,Number passed ,Double Distinction Star,Distinction star Distinction,Double Distinction,Distinction Merit,Double Merit,Merit Pass,Double pass
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Horses / Ponies Keeping,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Pharmacy,7,1,0,0,2,1,0,3
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,15,0,1,1,4,0,1,8
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports / Movement Science,11,1,1,1,1,1,0,6
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,44,1,4,5,5,6,6,17
Birmingham,130466,Birmingham Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,130468,Joseph Chamberlain Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Birmingham,130469,Cadbury Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,7,0,0,2,3,1,0,1
Coventry,130472,Henley College Coventry,General Further Education College,Pearson BTEC Level 3 Diploma,Photography,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Coventry,130472,Henley College Coventry,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,9,0,1,1,1,6,0,0
Coventry,130473,City College Coventry,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,12,3,3,3,0,1,0,2
Coventry,130473,City College Coventry,General Further Education College,Pearson BTEC Level 3 Diploma,Music Technology (Electronic),1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Coventry,130473,City College Coventry,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,7,5,1,0,1,0,0,0
Coventry,130473,City College Coventry,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,13,0,0,1,0,2,1,9
Coventry,130474,Hereward College of Further Education,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130475,Dudley College of Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130475,Dudley College of Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,8,0,0,0,0,1,0,7
Dudley,130475,Dudley College of Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130475,Dudley College of Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,13,3,1,1,3,2,0,3
Dudley,130475,Dudley College of Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,22,4,0,1,4,2,2,9
Dudley,130475,Dudley College of Technology,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,13,0,2,0,3,0,2,6
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Art & Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Fashion / Textiles Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Graphic Design,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Health Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Multimedia,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Public Services,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Sports Studies,10,1,1,1,1,0,0,6
Dudley,130476,Halesowen College,Tertiary College,Pearson BTEC Level 3 Diploma,Tourism,12,3,4,1,0,3,1,0
Sandwell,130479,Sandwell College,General Further Education College,Pearson BTEC Level 3 Diploma,Acting Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,130479,Sandwell College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,130479,Sandwell College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,130479,Sandwell College,General Further Education College,Pearson BTEC Level 3 Diploma,Dance: General,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,130479,Sandwell College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,130479,Sandwell College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,22,3,3,2,4,1,3,6
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Automotive Engineering,12,1,1,0,0,1,4,5
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,13,0,0,2,2,2,4,3
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,13,0,0,1,1,1,3,7
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,8,0,0,0,0,0,0,8
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports / Movement Science,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130481,Solihull College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,32,0,0,2,3,1,7,19
Solihull,130482,"The Sixth Form College, Solihull",Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130482,"The Sixth Form College, Solihull",Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,130482,"The Sixth Form College, Solihull",Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,130483,Walsall College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,130483,Walsall College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,17,6,3,6,1,0,0,1
Walsall,130483,Walsall College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,130483,Walsall College,General Further Education College,Pearson BTEC Level 3 Diploma,Fashion / Textiles Design,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,130483,Walsall College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,9,0,4,3,1,0,0,1
Wolverhampton,130484,City of Wolverhampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,130484,City of Wolverhampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Manufacturing Engineering,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,130484,City of Wolverhampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,6,1,0,1,1,2,1,0
Wolverhampton,130484,City of Wolverhampton College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,8,1,0,0,0,2,3,2
Knowsley,130486,Knowsley Community College,Tertiary College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Knowsley,130486,Knowsley Community College,Tertiary College,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Knowsley,130486,Knowsley Community College,Tertiary College,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Acting Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,52,2,3,4,7,10,11,15
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,23,0,5,1,4,7,0,6
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,8,0,0,0,1,2,1,4
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,45,2,4,6,12,11,6,4
Liverpool,130487,The City of Liverpool College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,25,1,0,1,1,8,6,8
St. Helens,130488,St Helens College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
St. Helens,130488,St Helens College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,7,0,1,0,1,2,1,2
St. Helens,130488,St Helens College,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
St. Helens,130489,Carmel College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Applied Sciences,17,4,5,5,0,2,1,0
St. Helens,130489,Carmel College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,18,4,1,3,6,4,0,0
St. Helens,130489,Carmel College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Health Studies,30,4,8,6,10,2,0,0
Sefton,130490,Hugh Baird College,Tertiary College,Pearson BTEC Level 3 Diploma,Business Studies,8,1,0,2,4,1,0,0
Sefton,130490,Hugh Baird College,Tertiary College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,16,5,0,3,1,2,2,3
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,14,0,1,0,1,0,2,10
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,20,7,3,4,1,2,3,0
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Hospitality / Catering Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,6,0,0,0,2,1,2,1
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,8,0,0,2,2,0,0,4
Sefton,130491,Southport College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,130492,King George V College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sefton,130492,King George V College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Airport Management / Ground Services,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,6,1,0,1,1,0,2,1
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,6,1,1,0,0,0,3,1
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Dance: General,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,6,0,0,0,1,1,1,3
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Music Studies (General),5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130493,Wirral Metropolitan College,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130494,Birkenhead Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Acting: Music Theatre,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130494,Birkenhead Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,46,6,8,11,11,5,5,0
Wirral,130494,Birkenhead Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,7,2,1,4,0,0,0,0
Wirral,130494,Birkenhead Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,20,9,3,4,2,1,1,0
Wirral,130494,Birkenhead Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Dance: General,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,130494,Birkenhead Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,10,5,0,2,1,1,0,1
Bolton,130495,Bolton College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,15,3,0,1,3,3,4,1
Bolton,130495,Bolton College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,15,2,0,1,0,1,3,8
Bolton,130495,Bolton College,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bolton,130495,Bolton College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,10,0,0,0,0,1,1,8
Bury,130498,Bury College,Tertiary College,Pearson BTEC Level 3 Diploma,Art & Design,7,0,0,0,1,1,2,3
Bury,130498,Bury College,Tertiary College,Pearson BTEC Level 3 Diploma,Business Studies,20,3,4,5,5,1,2,0
Bury,130498,Bury College,Tertiary College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,11,0,0,0,0,1,4,6
Bury,130498,Bury College,Tertiary College,Pearson BTEC Level 3 Diploma,Multimedia,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bury,130498,Bury College,Tertiary College,Pearson BTEC Level 3 Diploma,Sports Studies,11,1,0,1,0,3,3,3
Manchester,130503,Loreto College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,130503,Loreto College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,130503,Loreto College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Speech & Drama,12,0,5,2,2,2,1,0
Manchester,130503,Loreto College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Tourism,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,130504,Xaverian College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Applied Sciences,27,7,9,5,5,1,0,0
Manchester,130504,Xaverian College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Business Studies,23,9,7,5,2,0,0,0
Manchester,130504,Xaverian College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Public Services,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,130504,Xaverian College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Sports Studies,7,3,0,2,2,0,0,0
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,32,0,0,0,2,5,7,18
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Business Studies,8,0,0,0,0,1,4,3
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,16,0,0,0,1,1,1,13
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Engineering Studies,10,2,0,0,2,3,1,2
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Environmental Conservation / Policies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,50,22,6,5,7,5,2,3
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Multimedia,14,1,1,0,4,3,2,3
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Music Studies (General),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Photography,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Public Services,7,0,0,2,1,2,1,1
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Small Business Management,7,2,0,0,1,0,0,4
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,26,0,0,0,5,10,10,1
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Sports Studies,35,6,0,0,3,2,7,17
Oldham,130505,The Oldham College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,8,0,0,1,0,0,0,7
Oldham,130506,Oldham Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,50,7,9,13,6,8,7,0
Oldham,130506,Oldham Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,58,4,7,7,13,12,8,7
Oldham,130506,Oldham Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,25,3,2,5,3,2,5,5
Oldham,130506,Oldham Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Health Studies,32,19,10,2,0,0,0,1
Oldham,130506,Oldham Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Tourism,19,18,0,1,0,0,0,0
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,8,0,0,0,0,3,0,5
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Art & Design,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Business Studies,7,0,0,0,0,1,2,4
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,6,0,0,1,2,1,1,1
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Mechanical Engineering (General),8,0,0,0,0,0,7,1
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Multimedia,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Public Services,30,0,0,0,1,13,13,3
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Speech & Drama,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Sports Studies,44,1,0,5,8,6,14,10
Rochdale,130507,Hopwood Hall College,Tertiary College,Pearson BTEC Level 3 Diploma,Tourism,10,0,0,2,1,2,2,3
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Acting Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Animal Husbandry: Specific Animals,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Graphic Design,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,130509,Salford City College,General Further Education College,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130512,Stockport College,General Further Education College,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130512,Stockport College,General Further Education College,Pearson BTEC Level 3 Diploma,Construction Technology (Basic),2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130512,Stockport College,General Further Education College,Pearson BTEC Level 3 Diploma,Maintenance Engineering,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130512,Stockport College,General Further Education College,Pearson BTEC Level 3 Diploma,Speech & Drama,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130512,Stockport College,General Further Education College,Pearson BTEC Level 3 Diploma,Tourism,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130514,Aquinas College,Further Education Sector Institution,Pearson BTEC Level 3 Diploma,Acting Skills,35,12,11,5,5,2,0,0
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Applied Sciences,12,3,1,0,2,3,3,0
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Business Studies,32,7,4,3,7,5,3,3
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Health Studies,22,14,4,2,0,1,0,1
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Multimedia,21,3,0,4,8,2,2,2
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Public Services,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Sports Studies,14,9,2,3,0,0,0,0
Stockport,130515,Cheadle and Marple Sixth Form College,Sixth Form Centre / Consortia,Pearson BTEC Level 3 Diploma,Tourism,13,2,4,3,1,1,1,1
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Acting Skills,6,0,0,0,2,4,0,0
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Acting: Music Theatre,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Art & Design,7,0,0,0,2,2,2,1
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,6,0,0,0,0,2,2,2
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Dance: General,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Electronic / Electrical Engineering,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Fashion / Textiles Design,7,0,0,0,0,3,1,3
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Graphic Design,6,0,1,0,2,2,0,1
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Interactive Video,13,0,0,0,1,5,2,5
Tameside,130516,Tameside College,General Further Education College,Pearson BTEC Level 3 Diploma,Mechanical Engineering (General),7,1,1,0,0,0,3,2
